date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:32:02	3029/3029	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2017:01:58%20GMT	https://atul999.wixsite.com/pricing/post/sitemap.xml	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/post/sitemap.78.delayed	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:32:03	3029/3029	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2017:01:59%20GMT	https://atul999.wixsite.com/pricing/post/feed.xml	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/post/feed.79.delayed	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:32:07	883161/883161	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22789630709b10e2d83078af87b5797e2b%22	https://atul999.wixsite.com/pricing/post/${n.uri}	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/post/${n.7a.delayed	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:32:11	882678/882678	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ea29ee6c35a2b712461ce5dc3e79bbba%22	https://atul999.wixsite.com/pricing/post/decodeURIComponent(e	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/post/decodeURIComponent(e.7b.delayed	(from https://atul999.wixsite.com/pricing/post/8-technology-trends-that-will-dominate-this-year)
22:32:29	1021627/1021627	---MCZ	200	added ('OK')	text/html	etag:W/%2295efccbf6d0151a8e73381efd2bdc1e5%22	https://atul999.wixsite.com/pricing/blog/hashtags/hashtag	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/blog/hashtags/hashtag.html	(from https://atul999.wixsite.com/pricing/post/big-data-101-an-introduction-to-data-query-engines)
22:32:33	1232128/1232128	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221bddd5da1878912f1944ac17fcd33e87%22	https://atul999.wixsite.com/pricing/product-page/location.href	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/location.7d.delayed	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:32:38	96103/96103	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:02:33%20GMT	https://static.wixstatic.com/media/a9ff3b_9928686dcfa740bd802821d0b6f4ac03.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_9928686dcfa740bd802821d0b6f4ac03.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_9928686dcfa740bd802821d0b6f4ac03.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_9928686dcfa740bd802821d0b6f4ac03.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:32:39	74085/74085	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:02:34%20GMT	https://static.wixstatic.com/media/a9ff3b_b2039d1e6a954631a41b85d674400f19.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_b2039d1e6a954631a41b85d674400f19.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_b2039d1e6a954631a41b85d674400f19.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_b2039d1e6a954631a41b85d674400f19.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:32:39	78246/78246	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:02:35%20GMT	https://static.wixstatic.com/media/a9ff3b_e7d0c0544be94523905cb9b9c7720cf9.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_e7d0c0544be94523905cb9b9c7720cf9.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_e7d0c0544be94523905cb9b9c7720cf9.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_e7d0c0544be94523905cb9b9c7720cf9.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:32:39	1139/1139	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202024%2013:16:53%20GMT	https://static.wixstatic.com/media/a9ff3b_9928686dcfa740bd802821d0b6f4ac03.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_9928686dcfa740bd802821d0b6f4ac03.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_9928686dcfa740bd802821d0b6f4ac03.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_9928686dcfa740bd802821d0b6f4ac03.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:32:40	1100/1100	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202024%2013:16:53%20GMT	https://static.wixstatic.com/media/a9ff3b_b2039d1e6a954631a41b85d674400f19.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_b2039d1e6a954631a41b85d674400f19.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_b2039d1e6a954631a41b85d674400f19.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_b2039d1e6a954631a41b85d674400f19.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:32:40	1117/1117	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202024%2013:16:53%20GMT	https://static.wixstatic.com/media/a9ff3b_e7d0c0544be94523905cb9b9c7720cf9.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_e7d0c0544be94523905cb9b9c7720cf9.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_e7d0c0544be94523905cb9b9c7720cf9.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_e7d0c0544be94523905cb9b9c7720cf9.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:32:44	1231451/1231451	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22af200b09527c6310996b42cff863e9c0%22	https://atul999.wixsite.com/pricing/product-page/robots.txt	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/robots.84.delayed	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:32:46	3029/3029	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2017:02:42%20GMT	https://atul999.wixsite.com/pricing/product-page/sitemap.xml	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/sitemap.85.delayed	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:32:46	3029/3029	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2017:02:42%20GMT	https://atul999.wixsite.com/pricing/product-page/feed.xml	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/feed.86.delayed	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:32:50	1231709/1231709	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22a0ad4ba61c89ac99b969d0b2d827f455%22	https://atul999.wixsite.com/pricing/product-page/${n.uri}	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/${n.87.delayed	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:32:57	1232262/1232262	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2287444722c5a83b7029f25885307c1248%22	https://atul999.wixsite.com/pricing/product-page/decodeURIComponent(e	C:/Users/a/Documents/x/atul999.wixsite.com/pricing/product-page/decodeURIComponent(e.88.delayed	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product)
22:33:00	115671/115671	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:02:56%20GMT	https://static.wixstatic.com/media/a9ff3b_1eec973ae9eb43f4bca9876e5d90f6fa.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_1eec973ae9eb43f4bca9876e5d90f6fa.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_1eec973ae9eb43f4bca9876e5d90f6fa.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_1eec973ae9eb43f4bca9876e5d90f6fa.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-1)
22:33:01	56512/56512	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:02:57%20GMT	https://static.wixstatic.com/media/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-1)
22:33:02	54992/54992	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:02:58%20GMT	https://static.wixstatic.com/media/a9ff3b_1400c2edbac2483a8b993b4521f0cd06.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_1400c2edbac2483a8b993b4521f0cd06.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_1400c2edbac2483a8b993b4521f0cd06.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_1400c2edbac2483a8b993b4521f0cd06.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-1)
22:33:02	53794/53794	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:02:58%20GMT	https://static.wixstatic.com/media/a9ff3b_81b96254c64f474094480755abaa92d6.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_81b96254c64f474094480755abaa92d6.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_81b96254c64f474094480755abaa92d6.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_81b96254c64f474094480755abaa92d6.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-1)
22:33:03	1168/1168	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:02:59%20GMT	https://static.wixstatic.com/media/a9ff3b_1eec973ae9eb43f4bca9876e5d90f6fa.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_1eec973ae9eb43f4bca9876e5d90f6fa.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_1eec973ae9eb43f4bca9876e5d90f6fa.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_1eec973ae9eb43f4bca9876e5d90f6fa.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-1)
22:33:04	1068/1068	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:00%20GMT	https://static.wixstatic.com/media/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_4b1550da0a014dea9d8dca081ce5b424.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-1)
22:33:04	1070/1070	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:00%20GMT	https://static.wixstatic.com/media/a9ff3b_1400c2edbac2483a8b993b4521f0cd06.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_1400c2edbac2483a8b993b4521f0cd06.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_1400c2edbac2483a8b993b4521f0cd06.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_1400c2edbac2483a8b993b4521f0cd06.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-1)
22:33:05	1035/1035	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:01%20GMT	https://static.wixstatic.com/media/a9ff3b_81b96254c64f474094480755abaa92d6.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_81b96254c64f474094480755abaa92d6.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_81b96254c64f474094480755abaa92d6.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_81b96254c64f474094480755abaa92d6.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-1)
22:33:08	48752/48752	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:04%20GMT	https://static.wixstatic.com/media/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-2)
22:33:09	73592/73592	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:04%20GMT	https://static.wixstatic.com/media/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-2)
22:33:09	44924/44924	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:05%20GMT	https://static.wixstatic.com/media/a9ff3b_85862b70d0e54a26a0fecd55385e27a3.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_85862b70d0e54a26a0fecd55385e27a3.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_85862b70d0e54a26a0fecd55385e27a3.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_85862b70d0e54a26a0fecd55385e27a3.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-2)
22:33:10	1001/1001	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:06%20GMT	https://static.wixstatic.com/media/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_119100d8c0144221b2f6733f4d205d2e.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-2)
22:33:11	1145/1145	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:06%20GMT	https://static.wixstatic.com/media/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_2dc1e209d10945a7b4329d2328dfcd7b.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-2)
22:33:11	1056/1056	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:07%20GMT	https://static.wixstatic.com/media/a9ff3b_85862b70d0e54a26a0fecd55385e27a3.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_85862b70d0e54a26a0fecd55385e27a3.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_85862b70d0e54a26a0fecd55385e27a3.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_85862b70d0e54a26a0fecd55385e27a3.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-2)
22:33:14	66149/66149	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:10%20GMT	https://static.wixstatic.com/media/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-3)
22:33:14	112784/112784	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:10%20GMT	https://static.wixstatic.com/media/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-3)
22:33:15	83761/83761	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:11%20GMT	https://static.wixstatic.com/media/a9ff3b_8f92a97f61524c7fae0cdfca65d91568.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_8f92a97f61524c7fae0cdfca65d91568.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_8f92a97f61524c7fae0cdfca65d91568.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_8f92a97f61524c7fae0cdfca65d91568.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-3)
22:33:15	955/955	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:11%20GMT	https://static.wixstatic.com/media/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_c6158b4d41784ae8b08337a331e1de7f.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-3)
22:33:16	1207/1207	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:12%20GMT	https://static.wixstatic.com/media/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_4181ada6b8024111b57df31ca9a73863.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-3)
22:33:17	870/870	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:13%20GMT	https://static.wixstatic.com/media/a9ff3b_8f92a97f61524c7fae0cdfca65d91568.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_8f92a97f61524c7fae0cdfca65d91568.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_8f92a97f61524c7fae0cdfca65d91568.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_8f92a97f61524c7fae0cdfca65d91568.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-3)
22:33:20	101883/101883	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:15%20GMT	https://static.wixstatic.com/media/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-4)
22:33:22	123949/123949	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:17%20GMT	https://static.wixstatic.com/media/a9ff3b_4121bbe6516d48278536acade5b02421.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_4121bbe6516d48278536acade5b02421.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_4121bbe6516d48278536acade5b02421.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_4121bbe6516d48278536acade5b02421.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-4)
22:33:23	137584/137584	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:18%20GMT	https://static.wixstatic.com/media/a9ff3b_c36aa04b212b4449a8081572e513a1a5.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_c36aa04b212b4449a8081572e513a1a5.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_c36aa04b212b4449a8081572e513a1a5.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_c36aa04b212b4449a8081572e513a1a5.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-4)
22:33:24	101994/101994	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:19%20GMT	https://static.wixstatic.com/media/a9ff3b_491534cec39f49308db9a5d2832e8f74.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_491534cec39f49308db9a5d2832e8f74.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_491534cec39f49308db9a5d2832e8f74.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_491534cec39f49308db9a5d2832e8f74.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-4)
22:33:24	1032/1032	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:20%20GMT	https://static.wixstatic.com/media/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_03155a7e79bd4cca9aaf3f0e98378100.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-4)
22:33:25	1103/1103	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:21%20GMT	https://static.wixstatic.com/media/a9ff3b_4121bbe6516d48278536acade5b02421.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_4121bbe6516d48278536acade5b02421.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_4121bbe6516d48278536acade5b02421.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_4121bbe6516d48278536acade5b02421.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-4)
22:33:25	1147/1147	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:21%20GMT	https://static.wixstatic.com/media/a9ff3b_c36aa04b212b4449a8081572e513a1a5.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_c36aa04b212b4449a8081572e513a1a5.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_c36aa04b212b4449a8081572e513a1a5.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_c36aa04b212b4449a8081572e513a1a5.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-4)
22:33:26	1100/1100	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:22%20GMT	https://static.wixstatic.com/media/a9ff3b_491534cec39f49308db9a5d2832e8f74.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_491534cec39f49308db9a5d2832e8f74.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_491534cec39f49308db9a5d2832e8f74.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/a9ff3b_491534cec39f49308db9a5d2832e8f74.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-4)
22:33:28	45605/45605	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2017:03:24%20GMT	https://static.wixstatic.com/media/a9ff3b_5bc54b597d67423d8022157cef968f7b.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_5bc54b597d67423d8022157cef968f7b.jpg	C:/Users/a/Documents/x/static.wixstatic.com/media/a9ff3b_5bc54b597d67423d8022157cef968f7b.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/a9ff3b_5bc54b597d67423d8022157cef968f7b.jpg	(from https://atul999.wixsite.com/pricing/product-page/i-m-a-product-5)
